,Day,Month,Year,Hour,Minute,Seconds,Tweet,Location,Favourite Count,Source of Tweet
667,02,01,2019,17,45,06,"b""chronic conditions are associated with over 70% of a typical employer's #medical costs https://t.co/e7mkcame9d #diabetes #hypertension #obesity #workplacewellness""","Midwest, US",0,Hootsuite Inc.
668,02,01,2019,17,44,21,b'rt @chronicrights: let our online community embrace you!  follow us @chronicrights \n#health #healthcare #chronicillness #spoonie #diabetes',,0,COPD_bot
669,02,01,2019,17,43,58,"b'rt @miriametucker: dexcom ""share"" function went out over new years\' and the #type1diabetes community went crazy. on one hand, i chuckle sin'","New York, NY USA",0,Twitter for Android
670,02,01,2019,17,43,23,b'rt @chronicrights: facing a #chronicillness - our community will give you strength! follow us - learn how other warriors cope! #spoonie #he',"Crown Point, IN",0,Twitter Lite
671,02,01,2019,17,43,14,b'rt @chronicrights: appreciating all on this #newyearsday - #spoonie #chronicillness #lupus #ibd #colitis #crohns #diabetes #ckd #als #cfs #',"Crown Point, IN",0,Twitter Lite
672,02,01,2019,17,43,01,b'rt @chronicrights: let our online community embrace you!  follow us @chronicrights \n#health #healthcare #chronicillness #spoonie #diabetes',"Crown Point, IN",0,Twitter Lite
673,02,01,2019,17,41,08,b'rt @organiclivefood: studies show curcumin in #turmeric helps #diabetes n is as effective as oxaliplatin 4treating colorectal #cancer https',,0,Twitter for Android
674,02,01,2019,17,40,55,b'rt @mnt: diabetes: drug duo helps body replenish its insulin-producing cells https://t.co/9erqfcp567 @mnt #diabetes #betacells https://t.co',srinagar,0,Twitter for Android
675,02,01,2019,17,37,38,b'rt @iainsulin4all: ia #insulin4all will be hosting a 2019 kickoff on january 26 in des moines. dm us for more details! #iowa #diabetes',"Toronto, Ontario + elsewhere",0,Twitter Web Client
676,02,01,2019,17,35,01,b'rt @lillydiabetes: raising a teen with #t1d can be challenging. thats why these families are learning to successfully manage their #diabet',Wherabouts unknown,0,Twitter for iPhone
677,02,01,2019,17,34,14,b'my first patient #newyear #diabetes #doctorwho #medicalstudent',,1,Twitter for Android
678,02,01,2019,17,33,57,"b""it's a real struggle living with type 1 diabetes.  can not for the life of me get my bloods stable!! high as a bloody kite today! feels like i've been on a roller-coaster all day. #type1 #diabetes """,Nuneaton/Birmingham,1,Twitter for Android
679,02,01,2019,17,31,44,b'ia #insulin4all will be hosting a 2019 kickoff on january 26 in des moines. dm us for more details! #iowa #diabetes',"Iowa, USA",5,Twitter for iPhone
680,02,01,2019,17,30,55,b'rt @loritherd: less than 7% of newly diagnosed individuals w/#diabetes receive diabetes self management education within the first year aft',"Murfreesboro, TN",0,Twitter for iPhone
681,02,01,2019,17,30,54,"b""we're so glad you're part of our #diabetes support group! help us spread the word and don't forget to share your questions and concerns with us - we want to hear from you and support each other together. https://t.co/vu9gmlrlus https://t.co/xkw0oic5h9""","Richmond, VA",0,Twitter Web Client
682,02,01,2019,17,30,16,b'raising a teen with #t1d can be challenging. thats why these families are learning to successfully manage their #diabetes together. zoe and her father share their story on #t1everydaymagic: https://t.co/nes4byvxjs',"Indianapolis, Ind.",0,Spredfast app
683,02,01,2019,17,30,00,b'should i be worried about losing my health insurance this year? https://t.co/4y4w92dnji #dblog #doc #diabetes -rk https://t.co/5rivuhtkrk',"San Francisco, CA",0,TweetDeck
684,02,01,2019,17,28,08,"b'maybe 2019 is the year we get real about #girlscoutcookies. in a day &amp; age when #obesity #diabetes is an epidemic among #children &amp; #adults, maybe selling #junkfood #sugar #processed food to raise money for their organization is not the best choice anymore.'","los olivos, santa ynez valley",0,Twitter for iPad
685,02,01,2019,17,27,42,b'rt @asweetgrace: 2018 insulin - the cost. grace is 16 and has type 1 diabetes. she used 35 vials of novolog in 2018 at a market cost of $10',,0,Twitter Web Client
686,02,01,2019,17,26,23,"b'please check out and like my fb page, the diabetic diary. https://t.co/2vlj8jlgvj #diabetics #diabetes #pwd'","Upper West Side, NYC",0,SocialOomph
687,02,01,2019,17,25,56,b'second-line antidiabetic medications and cardiovascular events in adults with type 2 diabetes https://t.co/qkpwltth9g\n#diabetes #endocrinology #heartattack #myocardialinfarction',"Brooklyn, NY",0,Twitter for Android
688,02,01,2019,17,24,59,b'release: hoosiers with diabetes petition indiana general assembly to study drug pricing\n#insulin4all #inleg #t1d #t2d #diabetes\nhttps://t.co/qdijzvwg7b',"Cincinnati, OH",12,Twitter Web Client
689,02,01,2019,17,23,46,"b'rt @nhpindia: do you know who are most likely to be affected by #diabetes?\nread below.\nalso, visit: https://t.co/lurjmtssf3\n#swasthabharat'","Noida, India",0,Twitter for iPhone
690,02,01,2019,17,21,58,"b'rt @ensembl: can we identify the shared genetic component of #autoimmune diseases?\nnew @genomemedicine study investigated #coeliacdisease,'",,0,Twitter Web Client
691,02,01,2019,17,19,01,b'8/10 patients who have had #diabetes for 10 years or more have damaged blood vessels in the #retina. make sure you have early and regular eye tests. https://t.co/okwporttk6 https://t.co/3kmjhjq4pl',London,2,Sprout Social
692,02,01,2019,17,18,20,"b'dexcom ""share"" function went out over new years\' and the #type1diabetes community went crazy. on one hand, i chuckle since i somehow survived childhood on 2 shots/day without any #diabetes technology. but...i now flip out when my dex readings stop for even 30 minutes. #medtech'",Washington DC area,5,Twitter Web Client
693,02,01,2019,17,17,58,b'rt @nhsdiabetesprog: the language used by healthcare professionals can have a profound impact on how people living with #diabetes experienc',"Oxford, England",0,Twitter for iPad
694,02,01,2019,17,15,24,"b'with 7,5 mio #diabetic people in 2017, germany is number 2 in an europe-wide ranking. most of them (over 95%) are suffering #diabetes #type2, which is mainly caused by #overweight and a lack of exercise. why not start the new year with some good #resolutions? #resolutions2019 https://t.co/qnczc0siye'","Munich, Germany",0,Twitter Web Client
695,02,01,2019,17,14,24,"b""fascinating sciences in pursuit of a #diabetes 'cure' is causing $tndm $podd to tumble. still a lot of work to do before it can be used in humans/approved, though. nonetheless, very interesting! https://t.co/mrzwr1kn7s""","Durham, NH",2,Twitter Web Client
696,02,01,2019,17,13,56,b'this is how our shopping isle looks to start the year. only real natural produces. taste the rainbow enjoy the rainbow  #diabetes #curediabetes https://t.co/vzitewknlr',United States,0,Instagram
697,02,01,2019,17,13,26,"b""rt @ksamchi: two type 2 #diabetes drugs linked to higher risk of heart disease. new research out today from dr. matthew o'brien at @nufeinb""","San Diego & Santa Clara, Ca",0,Twitter for Android
698,02,01,2019,17,13,09,"b""rt @ksamchi: two type 2 #diabetes drugs linked to higher risk of heart disease. new research out today from dr. matthew o'brien at @nufeinb""","Chicago, IL",0,Twitter Web Client
699,02,01,2019,17,12,35,"b'rt @rogerjdavis1: registration now open for the @embo workshop on ""organ crosstalk in energy balance and metabolic disease"" in cdiz, spain'","Malaga, Spain",0,Twitter for Android
700,02,01,2019,17,11,52,"b'rt @mattsurrency: we are deciding on a continuous glucose monitor. what recommendations, pros and cons do you have? #t1d #diabetes'","England, UK",0,Twitter for iPhone
701,02,01,2019,17,11,42,"b""rt @ksamchi: two type 2 #diabetes drugs linked to higher risk of heart disease. new research out today from dr. matthew o'brien at @nufeinb""","Chicago, IL",0,Twitter Web Client
702,02,01,2019,17,11,10,b'rt @mnt: diabetes: drug duo helps body replenish its insulin-producing cells https://t.co/9erqfcp567 @mnt #diabetes #betacells https://t.co',Location: All Around You.,0,TweetDeck
703,02,01,2019,17,11,09,b'rt @mnt: diabetes: drug duo helps body replenish its insulin-producing cells https://t.co/9erqfcp567 @mnt #diabetes #betacells https://t.co',"Nairobi, Kenya",0,Twitter for Android
704,02,01,2019,17,11,01,b'rt @diabeticmusings: happy new year to you all. make 2019 a year to remember. best wishes to you all and thank you twitter for making me sm',"England, UK",0,Twitter for iPhone
705,02,01,2019,17,10,21,b'things work out best for those who make the best of how...  #diabetes #doc #diabetesdominator https://t.co/03zqym8cbx',"Philadelphia, PA",0,Hootsuite Inc.
706,02,01,2019,17,10,15,b'diabetes: drug duo helps body replenish its insulin-producing cells https://t.co/2tulfhmhc3 @mnt_biology #diabetes #betacells https://t.co/g6fkfaay27',United States,0,MedicalNewsToday
707,02,01,2019,17,10,07,b'diabetes: drug duo helps body replenish its insulin-producing cells https://t.co/tkekmxe7qk @mnt_pharma #diabetes #betacells https://t.co/8dlstmhh9p',United States,0,MedicalNewsToday
708,02,01,2019,17,10,05,b'diabetes: drug duo helps body replenish its insulin-producing cells https://t.co/37jkvgejyu @mnt_diabetes #diabetes #betacells https://t.co/gadkeusysd',,0,MedicalNewsToday
709,02,01,2019,17,10,04,b'diabetes: drug duo helps body replenish its insulin-producing cells https://t.co/9crq8la0ot @mnt_catharine #diabetes #betacells https://t.co/fzetp68bqg',UK,1,MedicalNewsToday
710,02,01,2019,17,10,02,b'diabetes: drug duo helps body replenish its insulin-producing cells https://t.co/9erqfcp567 @mnt #diabetes #betacells https://t.co/ncr8kjq9z0',United States,5,MedicalNewsToday
711,02,01,2019,17,09,56,"b'rt @rogerjdavis1: registration now open for the @embo workshop on ""organ crosstalk in energy balance and metabolic disease"" in cdiz, spain'",España,0,Twitter for Android
712,02,01,2019,17,09,09,"b'spent some time at @openhandatlanta this past wknd packaging healthy meals for those with #hiv, #heartdisease and #diabetes. anyone else give back this holiday season? https://t.co/sjx8offzot'","Atlanta, GA",0,Twitter for iPhone
713,02,01,2019,17,08,01,b'are you curious about getting life insurance with #diabetes? here are some tips to get the best rate possible:   https://t.co/amrkdnyrjd via @lifenextgen',"East Amherst, NY",0,Buffer
714,02,01,2019,17,06,31,b'freakin delicious cookies is open for business! \n\nour chocolate bomb brownie and chunka chocolate chip cookie are both completely safe for diabetics and they taste awesome! \n\nhttps://t.co/smsizacewy \n\n#diabetes #chocolate #cookies #brownies #freakindelicious #davideastbrook',"Massachusetts, USA",0,Twitter Lite
715,02,01,2019,17,05,15,"b'diabetes not only exacerbates gum disease, but it can also cause other issues. \n\npatients may be at an increased risk of dental conditions such as:\n\n- thrush\n- dry mouth\n- ulcers\n- cavities\n- other infections\n\nto schedule a visit with..(https://t.co/3xlspdnakb) #diabetes #teeth https://t.co/g7vpdp9hxf'","Brampton, Ontario",1,Social Media Publisher App 
716,02,01,2019,17,04,57,b'rt @organiclivefood: studies show curcumin in #turmeric helps #diabetes n is as effective as oxaliplatin 4treating colorectal #cancer https',chelsea london uk,0,Twitter for iPhone
717,02,01,2019,17,04,55,b'rt @organiclivefood: studies show curcumin in #turmeric helps #diabetes n is as effective as oxaliplatin 4treating colorectal #cancer https',Sw5 earls court london,0,Twitter for iPhone
718,02,01,2019,17,04,53,b'rt @organiclivefood: studies show curcumin in #turmeric helps #diabetes n is as effective as oxaliplatin 4treating colorectal #cancer https',london- earls court sw5,0,Twitter for iPhone
719,02,01,2019,17,04,51,b'rt @organiclivefood: studies show curcumin in #turmeric helps #diabetes n is as effective as oxaliplatin 4treating colorectal #cancer https',sw5/6. London. Uk ,0,Twitter for iPhone
720,02,01,2019,17,04,50,b'rt @organiclivefood: studies show curcumin in #turmeric helps #diabetes n is as effective as oxaliplatin 4treating colorectal #cancer https',London Earls Court sw5,0,Twitter for iPhone
721,02,01,2019,17,04,31,"b'#didyouknow gut #microbiome can be linked to a number of conditions? #depression, #obesity, #insuline_resistance, #diabetes and now #cancer, both for prevention and #immunotherapy help. is it time for clinical trials? #endcancer #innovation #newyear #hope\n https://t.co/8qdfsjsh3v'",,5,Twitter for Android
722,02,01,2019,17,03,08,b'rt @annualdialysis: our 2018 #visualabstract review:\n\n cardiorenal syndrome #crs\n #obesity &amp; #kidneydisease\n #diabetes &amp; kidney disease',,0,Twitter for Android
723,02,01,2019,17,02,22,b'do you know why diabetes can affect your pregnancy\n(https://t.co/9yesy3f2va)\n\n#pregnancy #diabetes #babyhealth #silverspring #rockvilee https://t.co/i4h4efwrjh',"Silver Spring and Laurel, MD",0,Hootsuite Inc.
724,02,01,2019,17,02,22,b'information and help on living with type i diabetes\n(https://t.co/ijyxdvbsox)\n \n#diabetes #california #type1diabetes #sacramento https://t.co/txidu4bg6s',"576 North Sunrise Ave
Suite 210
Roseville, CA 95661",0,Hootsuite Inc.
725,02,01,2019,17,01,58,"b'@tom_watson @phe_uk hi tom, were a panel of experts in #diabetes care &amp; prevention from a wide range of backgrounds. wed love to get involved! how might we do so?'",United Kingdom,1,Twitter for iPhone
726,02,01,2019,17,01,36,"b""the language used by healthcare professionals can have a profound impact on how people living with #diabetes experience their condition. \n\ncheck out the english advisory group's position statement on the #languagematters publication led by us https://t.co/70b0yzklfs""",Nationwide,3,Hootsuite Inc.
727,02,01,2019,17,01,32,"b'rt @ensembl: can we identify the shared genetic component of #autoimmune diseases?\nnew @genomemedicine study investigated #coeliacdisease,'","San Francisco, CA",0,Twitter for iPhone
728,02,01,2019,17,01,29,b'protein is key for body growth &amp; function &amp; can aid weightloss by decreasing appetite see https://t.co/gqgfgijtnm  for  nutrient counter apps see https://t.co/nk6ldfwgxa\n#loseweight #diet #diabetes #t2d #food #health #yoga #musclebuilding #gym #recipe #eathealthy #womenshealth https://t.co/y1tw0crlqo',"Marlow, UK",3,Hootsuite Inc.
